id_client,default,default_string,balance,sex,education,marriage,age
13138,0,No Default,310000,Female,University,Single,27
13139,0,No Default,140000,Female,Graduate School,Married,32
13140,1,Default,200000,Female,University,Married,50
13141,0,No Default,230000,Male,University,Married,39
13142,0,No Default,50000,Male,University,Single,27
13143,0,No Default,180000,Female,University,Married,29
13144,0,No Default,100000,Male,Graduate School,Single,26
13145,1,Default,80000,Female,University,Married,49
13146,0,No Default,350000,Female,Graduate School,Single,39
13147,1,Default,140000,Female,University,Single,32
13148,0,No Default,360000,Female,Graduate School,Single,29
13149,0,No Default,10000,Male,Unknown,Single,47
13150,0,No Default,130000,Female,Graduate School,Single,25
13151,0,No Default,320000,Male,Graduate School,Married,41
13152,1,Default,180000,Female,University,Married,34
13153,0,No Default,180000,Female,Graduate School,Married,39
13154,1,Default,150000,Female,University,Married,39
13155,0,No Default,80000,Male,University,Single,27
13156,0,No Default,70000,Male,Graduate School,Single,50
13157,0,No Default,150000,Male,University,Married,66
13158,0,No Default,480000,Female,High School,Married,36
13159,0,No Default,50000,Female,High School,Single,45
13160,1,Default,100000,Female,Graduate School,Single,28
13161,0,No Default,50000,Female,High School,Single,26
13162,0,No Default,280000,Male,Graduate School,Single,28
13163,0,No Default,20000,Female,University,Married,48
13164,1,Default,30000,Male,High School,Married,50
13165,0,No Default,70000,Female,University,Married,38
13166,0,No Default,30000,Male,High School,Single,59
13167,0,No Default,200000,Female,Graduate School,Married,64
13168,0,No Default,210000,Male,Graduate School,Single,30
13169,0,No Default,210000,Female,Graduate School,Married,66
13170,0,No Default,470000,Male,Graduate School,Married,39
13171,0,No Default,50000,Male,University,Single,38
13172,0,No Default,240000,Female,University,Married,37
13173,1,Default,60000,Male,High School,Married,38
13174,0,No Default,100000,Female,University,Married,33
13175,0,No Default,200000,Female,University,Single,25
13176,0,No Default,130000,Male,Graduate School,Married,58
13177,0,No Default,50000,Male,University,Single,24
13178,1,Default,300000,Female,Graduate School,Single,34
13179,0,No Default,210000,Male,Graduate School,Single,32
13180,0,No Default,70000,Male,Graduate School,Single,27
13181,0,No Default,100000,Female,High School,Single,49
13182,0,No Default,30000,Female,University,Married,25
13183,0,No Default,200000,Male,Graduate School,Single,30
13184,0,No Default,360000,Male,University,Married,36
13185,1,Default,20000,Male,University,Single,24
13186,1,Default,150000,Female,Graduate School,Single,32
13187,0,No Default,750000,Female,Graduate School,Single,28
13188,0,No Default,100000,Male,University,Single,24
13189,1,Default,300000,Male,University,Married,36
13190,0,No Default,90000,Female,University,Single,55
13191,0,No Default,50000,Male,University,Single,28
13192,0,No Default,120000,Female,University,Married,48
13193,0,No Default,120000,Female,University,Married,39
13194,1,Default,30000,Male,University,Married,42
13195,0,No Default,220000,Male,University,Married,43
13196,1,Default,180000,Female,University,Single,31
13197,1,Default,20000,Male,High School,Single,52
13198,0,No Default,140000,Female,University,Single,26
13199,0,No Default,400000,Female,University,Married,46
13200,0,No Default,180000,Female,Graduate School,Single,27
13201,0,No Default,340000,Female,University,Married,36
13202,0,No Default,250000,Male,High School,Single,46
13203,0,No Default,50000,Female,University,Married,50
13204,0,No Default,220000,Female,Graduate School,Single,24
13205,0,No Default,400000,Male,University,Single,35
13206,0,No Default,320000,Female,Graduate School,Married,37
13207,0,No Default,260000,Female,University,Married,40
13208,0,No Default,350000,Male,Graduate School,Married,42
13209,0,No Default,30000,Male,University,Single,34
13210,1,Default,10000,Male,University,Single,24
13211,0,No Default,50000,Female,University,Single,23
13212,0,No Default,30000,Female,High School,Single,23
13213,0,No Default,350000,Male,Graduate School,Single,35
13214,0,No Default,410000,Male,Graduate School,Married,37
13215,0,No Default,130000,Female,High School,Married,35
13216,0,No Default,80000,Female,High School,Single,28
13217,0,No Default,380000,Female,University,Married,51
13218,0,No Default,320000,Female,Graduate School,Married,42
13219,1,Default,20000,Male,Graduate School,Single,23
13220,0,No Default,50000,Male,University,Single,32
13221,0,No Default,30000,Male,University,Single,25
13222,0,No Default,50000,Male,University,Single,24
13223,0,No Default,50000,Male,University,Single,41
13224,0,No Default,50000,Male,University,Married,51
13225,0,No Default,200000,Male,Graduate School,Single,27
13226,0,No Default,80000,Male,University,Single,29
13227,0,No Default,20000,Female,High School,Other,53
13228,0,No Default,180000,Female,University,Single,28
13229,0,No Default,230000,Female,Graduate School,Single,33
13230,0,No Default,180000,Female,University,Single,33
13231,1,Default,90000,Female,University,Single,23
13232,1,Default,20000,Male,University,Single,23
13233,1,Default,100000,Male,University,Single,32
13234,0,No Default,60000,Male,High School,Single,44
13235,1,Default,130000,Female,University,Single,35
13236,1,Default,50000,Female,University,Married,55
13237,0,No Default,70000,Female,Graduate School,Single,23
13238,0,No Default,360000,Female,University,Single,53
13239,1,Default,20000,Male,Graduate School,Single,22
13240,1,Default,20000,Male,High School,Single,34
13241,0,No Default,440000,Female,High School,Single,36
13242,0,No Default,400000,Male,Graduate School,Married,41
13243,0,No Default,170000,Female,Graduate School,Single,29
13244,0,No Default,200000,Male,University,Married,32
13245,0,No Default,220000,Female,Graduate School,Married,41
13246,0,No Default,280000,Female,University,Married,31
13247,0,No Default,360000,Male,Graduate School,Single,29
13248,0,No Default,20000,Male,University,Married,51
13249,0,No Default,290000,Female,Graduate School,Married,44
13250,0,No Default,380000,Female,University,Married,33
13251,0,No Default,180000,Male,Graduate School,Single,28
13252,0,No Default,120000,Female,Graduate School,Single,26
13253,0,No Default,50000,Female,University,Single,27
13254,1,Default,20000,Male,Graduate School,Married,48
13255,0,No Default,20000,Male,University,Single,25
13256,0,No Default,170000,Female,University,Single,29
13257,0,No Default,180000,Female,University,Single,24
13258,0,No Default,200000,Male,Graduate School,Single,36
13259,1,Default,200000,Male,University,Married,55
13260,1,Default,360000,Female,Graduate School,Single,26
13261,0,No Default,10000,Female,University,Single,26
13262,0,No Default,60000,Female,University,Married,60
13263,1,Default,40000,Female,University,Married,24
13264,0,No Default,100000,Male,University,Single,39
13265,0,No Default,50000,Female,University,Single,23
13266,0,No Default,300000,Male,Graduate School,Single,29
13267,1,Default,110000,Male,High School,Single,29
13268,0,No Default,120000,Male,Graduate School,Married,37
13269,0,No Default,150000,Male,University,Married,45
13270,0,No Default,230000,Female,University,Single,30
13271,0,No Default,180000,Female,University,Married,35
13272,0,No Default,320000,Female,University,Single,33
13273,0,No Default,80000,Female,Graduate School,Single,23
13274,0,No Default,160000,Female,Graduate School,Single,29
13275,1,Default,50000,Female,University,Single,23
13276,0,No Default,180000,Male,University,Single,26
13277,0,No Default,110000,Male,High School,Single,26
13278,0,No Default,150000,Male,Graduate School,Single,32
13279,0,No Default,210000,Female,High School,Married,52
13280,1,Default,10000,Male,University,Single,43
13281,0,No Default,30000,Female,University,Single,22
13282,1,Default,450000,Female,Graduate School,Single,36
13283,0,No Default,110000,Female,Graduate School,Single,25
13284,0,No Default,270000,Female,University,Married,37
13285,0,No Default,50000,Female,High School,Married,46
13286,0,No Default,100000,Female,High School,Other,43
13287,0,No Default,360000,Female,University,Single,30
13288,1,Default,110000,Female,University,Married,32
13289,0,No Default,180000,Female,High School,Single,55
13290,0,No Default,230000,Female,Graduate School,Married,34
13291,0,No Default,20000,Female,High School,Married,41
13292,1,Default,50000,Female,Graduate School,Single,22
13293,0,No Default,10000,Male,High School,Single,31
13294,0,No Default,320000,Male,Graduate School,Married,46
13295,0,No Default,280000,Female,Graduate School,Single,26
13296,0,No Default,20000,Male,University,Married,28
13297,0,No Default,70000,Male,University,Single,36
13298,0,No Default,80000,Female,University,Single,36
13299,0,No Default,200000,Female,Graduate School,Single,25
13300,0,No Default,30000,Male,University,Single,24
13301,1,Default,100000,Female,University,Married,41
13302,0,No Default,110000,Male,Graduate School,Single,26
13303,0,No Default,300000,Female,Graduate School,Married,33
13304,0,No Default,300000,Female,University,Married,31
13305,0,No Default,340000,Female,Graduate School,Single,29
13306,1,Default,270000,Male,Graduate School,Married,37
13307,0,No Default,100000,Male,University,Single,26
13308,0,No Default,50000,Male,Graduate School,Married,33
13309,0,No Default,360000,Female,University,Married,40
13310,0,No Default,90000,Female,University,Married,49
13311,0,No Default,140000,Male,University,Married,42
13312,0,No Default,150000,Female,Graduate School,Single,28
13313,0,No Default,50000,Male,High School,Single,34
13314,1,Default,30000,Female,High School,Single,26
13315,0,No Default,230000,Female,University,Married,54
13316,1,Default,240000,Female,University,Married,40
13317,0,No Default,200000,Female,Graduate School,Married,44
13318,0,No Default,330000,Male,University,Married,42
13319,0,No Default,110000,Male,Graduate School,Married,29
13320,0,No Default,200000,Female,High School,Married,54
13321,0,No Default,50000,Female,University,Other,46
13322,0,No Default,70000,Female,Graduate School,Single,27
13323,1,Default,360000,Female,University,Married,59
13324,1,Default,50000,Female,University,Single,54
13325,0,No Default,80000,Female,High School,Single,28
13326,0,No Default,200000,Female,University,Married,69
13327,1,Default,50000,Male,University,Single,27
13328,0,No Default,30000,Male,Graduate School,Single,27
13329,1,Default,390000,Female,Graduate School,Single,31
13330,1,Default,380000,Female,Graduate School,Married,42
13331,1,Default,20000,Female,University,Married,46
13332,1,Default,80000,Female,University,Single,31
13333,0,No Default,50000,Female,University,Married,49
13334,0,No Default,50000,Female,Graduate School,Married,25
13335,0,No Default,200000,Male,University,Single,44
13336,1,Default,100000,Male,High School,Single,28
13337,0,No Default,180000,Male,Graduate School,Single,31
13338,0,No Default,120000,Female,University,Single,27
13339,0,No Default,390000,Female,University,Single,31
13340,0,No Default,250000,Female,University,Married,37
13341,1,Default,350000,Male,University,Married,47
13342,0,No Default,70000,Female,University,Single,30
13343,0,No Default,210000,Female,Graduate School,Single,33
13344,0,No Default,180000,Male,Graduate School,Single,29
13345,1,Default,80000,Male,Graduate School,Single,25
13346,0,No Default,120000,Female,High School,Single,26
13347,1,Default,210000,Female,Graduate School,Married,23
13348,0,No Default,20000,Male,University,Married,38
13349,1,Default,150000,Female,Graduate School,Married,38
13350,0,No Default,390000,Male,Graduate School,Married,38
13351,0,No Default,310000,Female,Graduate School,Single,36
13352,0,No Default,230000,Female,Graduate School,Single,27
13353,0,No Default,90000,Female,University,Married,51
13354,0,No Default,140000,Male,Graduate School,Single,29
13355,0,No Default,150000,Female,Graduate School,Single,28
13356,0,No Default,130000,Male,University,Single,27
13357,0,No Default,210000,Female,Graduate School,Single,27
13358,0,No Default,100000,Female,Graduate School,Single,25
13359,0,No Default,150000,Male,Unknown,Married,36
13360,0,No Default,200000,Female,Graduate School,Single,29
13361,0,No Default,80000,Female,University,Single,27
13362,0,No Default,230000,Male,Graduate School,Single,27
13363,0,No Default,50000,Male,University,Other,37
13364,0,No Default,260000,Female,University,Single,33
13365,0,No Default,110000,Male,University,Single,23
13366,0,No Default,20000,Male,High School,Married,56
13367,0,No Default,360000,Female,University,Married,42
13368,0,No Default,160000,Male,Graduate School,Married,36
13369,0,No Default,10000,Male,University,Single,35
