id,month,repayment_status,payment_amount
17838,april,0,0
17839,september,0,4000
17839,august,0,0
17839,july,2,9000
17839,june,0,10700
17839,may,0,1700
17839,april,2,0
17840,september,0,25486
17840,august,-1,6213
17840,july,-1,262
17840,june,-1,0
17840,may,-1,0
17840,april,-2,18342
17841,september,0,5000
17841,august,0,7000
17841,july,-1,5000
17841,june,0,5000
17841,may,0,1000
17841,april,0,10000
17842,september,-1,1863
17842,august,-1,0
17842,july,-1,390
17842,june,-1,390
17842,may,-1,780
17842,april,-1,0
17843,september,2,600
17843,august,2,1000
17843,july,2,2200
17843,june,2,0
17843,may,2,2000
17843,april,2,0
17844,september,0,10050
17844,august,0,5050
17844,july,0,6000
17844,june,0,3561
17844,may,0,139898
17844,april,-1,6000
17845,september,3,0
17845,august,3,25
17845,july,2,2000
17845,june,0,1000
17845,may,0,2000
17845,april,0,1000
17846,september,0,5601
17846,august,0,103012
17846,july,0,3965
17846,june,0,3508
17846,may,0,3011
17846,april,0,3033
17847,september,2,7800
17847,august,2,7500
17847,july,2,0
17847,june,2,6700
17847,may,2,5000
17847,april,2,7000
17848,september,0,3835
17848,august,0,4068
17848,july,0,3859
17848,june,0,3597
17848,may,0,3822
17848,april,0,3825
17849,september,0,5004
17849,august,0,5013
17849,july,0,5000
17849,june,0,4000
17849,may,0,0
17849,april,2,2002
17850,september,-1,12000
17850,august,0,5004
17850,july,0,1000
17850,june,0,1000
17850,may,0,2300
17850,april,0,3000
17851,september,0,3000
17851,august,0,2830
17851,july,0,1600
17851,june,0,3600
17851,may,0,300
17851,april,0,1000
17852,september,1,0
17852,august,2,3000
17852,july,2,0
17852,june,2,0
17852,may,0,0
17852,april,0,0
17853,september,0,2000
17853,august,0,2000
17853,july,0,2000
17853,june,0,2000
17853,may,0,2000
17853,april,0,2000
17854,september,-1,1800
17854,august,0,1797
17854,july,0,1785
17854,june,0,3142
17854,may,0,490
17854,april,0,2000
17855,september,0,8000
17855,august,0,5000
17855,july,0,4000
17855,june,0,3000
17855,may,0,8000
17855,april,0,3000
17856,september,0,7503
17856,august,0,30018
17856,july,0,4011
17856,june,0,3802
17856,may,0,4106
17856,april,0,4006
17857,september,0,1700
17857,august,0,2000
17857,july,0,1700
17857,june,0,3400
17857,may,0,1800
17857,april,2,0
17858,september,0,3500
17858,august,0,4790
17858,july,0,3092
17858,june,0,3148
17858,may,0,2981
17858,april,0,3912
17859,september,-2,0
17859,august,-2,0
17859,july,-2,0
17859,june,-2,16597
17859,may,-2,0
17859,april,-2,0
17860,september,0,3069
17860,august,0,2500
17860,july,0,2000
17860,june,0,2000
17860,may,0,5012
17860,april,0,2000
17861,september,2,3149
17861,august,0,3039
17861,july,0,1550
17861,june,0,0
17861,may,0,0
17861,april,-2,0
17862,september,0,2000
17862,august,0,2000
17862,july,0,1600
17862,june,0,1000
17862,may,0,1000
17862,april,0,1000
17863,september,3,0
17863,august,2,0
17863,july,2,0
17863,june,7,0
17863,may,7,0
17863,april,6,0
17864,september,1,0
17864,august,3,0
17864,july,2,2226
17864,june,2,0
17864,may,2,1406
17864,april,2,0
17865,september,-1,5534
17865,august,-1,4879
17865,july,-1,11650
17865,june,-1,12614
17865,may,-1,7922
17865,april,-1,6980
17866,september,1,53860
17866,august,-1,3000
17866,july,0,5000
17866,june,0,5000
17866,may,0,3000
17866,april,0,1784
17867,september,-1,1000
17867,august,2,39674
17867,july,-1,1200
17867,june,0,1217
17867,may,0,1025
17867,april,0,500
17868,september,-1,2001
17868,august,0,2001
17868,july,0,1690
17868,june,0,1501
17868,may,0,1617
17868,april,0,1502
17869,september,0,2000
17869,august,0,2000
17869,july,0,2000
17869,june,0,2000
17869,may,0,1000
17869,april,0,2000
17870,september,-1,6074
17870,august,-1,1774
17870,july,-1,119366
17870,june,-1,3484
17870,may,0,2600
17870,april,0,3000
17871,september,0,1196
17871,august,0,1300
17871,july,0,1000
17871,june,0,1000
17871,may,0,700
17871,april,0,1208
17872,september,1,1600
17872,august,2,1000
17872,july,2,2000
17872,june,2,0
17872,may,2,2500
17872,april,2,0
17873,september,0,5000
17873,august,0,2000
17873,july,0,2000
17873,june,0,2000
17873,may,0,2000
17873,april,0,2000
17874,september,0,0
17874,august,0,0
17874,july,-2,0
17874,june,-2,0
17874,may,-2,0
17874,april,-2,0
17875,september,3,0
17875,august,2,0
17875,july,2,0
17875,june,7,0
17875,may,7,0
17875,april,7,0
17876,september,-1,28057
17876,august,-1,6179
17876,july,-1,90872
17876,june,-1,0
17876,may,0,11576
17876,april,-1,8718
17877,september,0,20000
17877,august,0,539
17877,july,-1,16673
17877,june,-1,21473
17877,may,-1,10715
17877,april,-1,10000
17878,september,0,1600
17878,august,0,1621
17878,july,0,1293
17878,june,0,830
17878,may,0,1548
17878,april,0,626
17879,september,0,2000
17879,august,0,2900
17879,july,0,0
17879,june,2,500
17879,may,0,1000
17879,april,0,1000
17880,september,1,0
17880,august,-2,0
17880,july,-2,0
17880,june,-2,0
17880,may,-2,0
17880,april,-2,0
17881,september,-1,0
17881,august,-1,780
17881,july,-1,0
17881,june,-1,0
17881,may,-2,0
17881,april,-2,0
17882,september,0,1701
17882,august,0,1425
17882,july,0,3000
17882,june,0,0
17882,may,2,955
17882,april,0,942
17883,september,0,6000
17883,august,0,3037
17883,july,0,4000
17883,june,0,4000
17883,may,0,15000
17883,april,0,3000
17884,september,0,1270
17884,august,0,1134
17884,july,0,1298
17884,june,0,478
17884,may,0,847
17884,april,0,0
17885,september,2,2268
17885,august,0,2200
17885,july,0,1917
17885,june,0,1200
17885,may,0,1030
17885,april,0,1300
17886,september,0,2200
17886,august,0,2200
17886,july,0,1890
17886,june,0,2000
17886,may,0,2000
17886,april,0,1800
17887,september,0,3000
17887,august,0,2000
17887,july,0,2000
17887,june,0,1000
17887,may,0,1200
17887,april,0,900
17888,september,1,1261
17888,august,-2,1261
17888,july,-2,1261
17888,june,-2,1261
17888,may,-2,1261
17888,april,-2,1261
17889,september,1,6765
17889,august,2,0
17889,july,2,2000
17889,june,0,7592
17889,may,0,0
17889,april,2,140000
17890,september,0,2014
17890,august,0,4135
17890,july,0,3256
17890,june,0,53
17890,may,0,0
17890,april,0,36368
17891,september,0,2051
17891,august,0,2197
17891,july,0,1934
17891,june,0,1793
17891,may,0,2500
17891,april,0,2000
17892,september,2,2600
17892,august,0,2200
17892,july,0,2200
17892,june,0,3900
17892,may,0,0
17892,april,2,6100
17893,september,-1,2440
17893,august,-1,0
17893,july,2,1000
17893,june,0,1335
17893,may,-1,888
17893,april,-1,150
17894,september,-1,3449
17894,august,-1,2798
17894,july,-1,54271
17894,june,-1,7000
17894,may,0,4000
17894,april,0,6000
17895,september,2,14635
17895,august,0,10019
17895,july,0,8029
17895,june,0,7010
17895,may,0,10022
17895,april,0,7049
17896,september,0,2000
17896,august,0,3000
17896,july,0,2500
17896,june,0,0
17896,may,2,2000
17896,april,2,5
17897,september,1,0
17897,august,3,7
17897,july,2,2500
17897,june,0,1500
17897,may,0,1500
17897,april,0,2976
17898,september,0,5000
17898,august,0,5000
17898,july,0,5000
17898,june,0,5000
17898,may,0,5000
17898,april,0,4000
17899,september,0,1151
17899,august,0,1160
17899,july,0,1151
17899,june,0,346
17899,may,0,350
17899,april,0,354
17900,september,0,1600
17900,august,0,1600
17900,july,0,1901
17900,june,0,1275
17900,may,0,1470
17900,april,0,1400
17901,september,1,0
17901,august,2,0
17901,july,2,0
17901,june,-2,0
17901,may,-2,0
17901,april,-2,0
17902,september,0,1159
17902,august,0,1159
17902,july,0,1000
17902,june,0,1479
17902,may,-1,1635
17902,april,-1,780
17903,september,1,0
17903,august,-2,0
17903,july,-2,0
17903,june,-2,2805
17903,may,-1,0
17903,april,-1,0
17904,september,3,0
17904,august,2,0
17904,july,2,0
17904,june,4,0
17904,may,4,0
17904,april,4,0
17905,september,1,0
17905,august,2,2000
17905,july,0,13500
17905,june,0,2500
17905,may,0,2000
17905,april,0,1500
17906,september,0,2000
17906,august,0,2000
17906,july,0,1000
17906,june,0,0
17906,may,0,0
17906,april,-2,0
17907,september,2,2800
17907,august,2,0
17907,july,2,3000
17907,june,0,3000
17907,may,0,3000
17907,april,0,23000
17908,september,-1,5486
17908,august,-1,0
17908,july,2,1000
17908,june,0,0
17908,may,0,390
17908,april,-1,1090
17909,september,2,3000
17909,august,2,3000
17909,july,2,0
17909,june,2,3000
17909,may,0,3000
17909,april,0,3111
17910,september,0,2850
17910,august,0,0
17910,july,2,2355
17910,june,2,0
17910,may,2,1000
17910,april,0,900
17911,september,2,5100
17911,august,0,2825
17911,july,0,5000
17911,june,0,0
17911,may,2,2000
17911,april,0,0
17912,september,0,3000
17912,august,0,1210
17912,july,0,2000
17912,june,0,2000
17912,may,0,2000
17912,april,0,1200
17913,september,0,6913
17913,august,0,5937
17913,july,0,6500
17913,june,0,4000
17913,may,0,4000
17913,april,0,4000
17914,september,0,2870
17914,august,0,3224
17914,july,0,1680
17914,june,0,3000
17914,may,0,142
17914,april,0,142
17915,september,0,3039
17915,august,0,2000
17915,july,0,1000
17915,june,0,1000
17915,may,0,0
17915,april,0,90403
17916,september,2,2500
17916,august,2,1500
17916,july,3,1600
17916,june,2,1700
17916,may,2,1500
17916,april,2,3600
17917,september,0,3073
17917,august,0,3700
17917,july,0,3374
17917,june,0,1543
17917,may,0,1405
17917,april,0,1500
17918,september,0,3700
17918,august,0,4100
17918,july,0,3900
17918,june,0,3000
17918,may,0,2200
17918,april,0,1000
17919,september,2,4300
17919,august,2,4100
17919,july,2,3300
17919,june,2,0
17919,may,2,7100
17919,april,2,0
17920,september,0,1700
17920,august,0,0
17920,july,-2,0
17920,june,-2,0
17920,may,-2,0
17920,april,-2,0
17921,september,0,1795
17921,august,0,1660
17921,july,0,1272
17921,june,0,1500
17921,may,0,644
17921,april,0,704
17922,september,2,3200
17922,august,2,5000
17922,july,2,6800
17922,june,2,3500
17922,may,3,0
17922,april,3,3400
17923,september,0,12000
17923,august,0,13000
17923,july,0,12000
17923,june,0,12000
17923,may,0,10266
17923,april,0,9800
17924,september,2,1796
17924,august,0,1284
17924,july,0,1060
17924,june,0,100
17924,may,0,99
17924,april,0,273
17925,september,2,3100
17925,august,2,0
17925,july,2,2700
17925,june,2,1300
17925,may,2,0
17925,april,2,2500
17926,september,0,9000
17926,august,0,8400
17926,july,0,8800
17926,june,0,7500
17926,may,0,7100
17926,april,0,7450
17927,september,3,0
17927,august,2,0
17927,july,2,0
17927,june,3,0
17927,may,3,0
17927,april,3,0
17928,september,0,2668
17928,august,0,0
17928,july,2,1192
17928,june,0,0
17928,may,0,196
17928,april,0,0
17929,september,-1,2130
17929,august,-1,25770
17929,july,-1,11475
17929,june,-1,69910
17929,may,-1,21949
17929,april,-1,11600
17930,september,0,9800
17930,august,0,6418
17930,july,0,8000
17930,june,0,7000
17930,may,0,6618
17930,april,0,11000
17931,september,0,2000
17931,august,0,3200
17931,july,0,0
17931,june,2,2000
17931,may,0,2000
17931,april,0,0
17932,september,2,10183
17932,august,0,10057
17932,july,0,19000
17932,june,0,9100
17932,may,2,0
17932,april,2,16500
17933,september,0,9000
17933,august,0,9000
17933,july,0,8000
17933,june,0,6900
17933,may,0,6000
17933,april,0,6000
17934,september,0,5344
17934,august,0,3457
17934,july,0,1520
17934,june,0,1659
17934,may,0,2208
17934,april,0,75938
17935,september,0,3000
17935,august,0,1300
17935,july,0,1300
17935,june,0,1200
17935,may,0,1200
17935,april,0,0
17936,september,0,2721
17936,august,0,2714
17936,july,0,2632
17936,june,0,2600
17936,may,0,2800
17936,april,0,2573
17937,september,0,2314
17937,august,0,2261
17937,july,0,2500
17937,june,0,2000
17937,may,0,2000
17937,april,0,1500
17938,september,0,20000
17938,august,0,79239
17938,july,-1,2516
17938,june,0,1023
17938,may,0,2000
17938,april,0,1000
17939,september,0,12500
17939,august,0,13306
17939,july,0,6000
17939,june,0,6000
17939,may,0,7333
17939,april,0,8000
17940,september,0,5000
17940,august,0,5000
17940,july,0,4005
17940,june,0,3500
17940,may,0,3500
17940,april,0,3000
17941,september,2,2025
17941,august,2,2051
17941,july,2,0
17941,june,2,3697
17941,may,2,1853
17941,april,2,1910
17942,september,0,2000
17942,august,0,3000
17942,july,0,2000
17942,june,0,3000
17942,may,0,4000
17942,april,0,7200
17943,september,0,3095
17943,august,0,135332
17943,july,0,2848
17943,june,0,2330
17943,may,0,2204
17943,april,0,2100
17944,september,0,4000
17944,august,0,3500
17944,july,0,3322
17944,june,0,3000
17944,may,0,5007
17944,april,0,3000
17945,september,0,2000
17945,august,0,1400
17945,july,2,1700
17945,june,2,0
17945,may,2,1000
17945,april,0,700
17946,september,0,1558
17946,august,0,1627
17946,july,0,1519
17946,june,0,2114
17946,may,0,0
17946,april,2,600
17947,september,0,1061
17947,august,0,1275
17947,july,0,1000
17947,june,0,200
17947,may,0,0
17947,april,2,227
17948,september,1,0
17948,august,-2,0
17948,july,-2,0
17948,june,-2,0
17948,may,-2,1000
17948,april,-1,0
17949,september,0,1765
17949,august,0,1653
17949,july,0,1400
17949,june,0,0
17949,may,0,0
17949,april,0,300
17950,september,0,2659
17950,august,0,2656
17950,july,0,2372
17950,june,0,2360
17950,may,0,2574
17950,april,0,2759
17951,september,2,0
17951,august,3,5000
17951,july,2,0
17951,june,2,12000
17951,may,2,3700
17951,april,2,0
17952,september,1,7
17952,august,2,6513
17952,july,0,6548
17952,june,0,5300
17952,may,0,11001
17952,april,0,0
17953,september,0,1374
17953,august,0,1418
17953,july,0,1295
17953,june,0,677
17953,may,0,669
17953,april,0,686
17954,september,-2,0
17954,august,-2,0
17954,july,-2,0
17954,june,-2,0
17954,may,-2,0
17954,april,-2,0
17955,september,-1,1109
17955,august,-1,1048
17955,july,-1,1294
17955,june,-1,0
17955,may,-1,0
17955,april,-2,0
17956,september,0,1992
17956,august,0,2251
17956,july,0,1451
17956,june,0,540
17956,may,0,503
17956,april,0,430
17957,september,0,1857
17957,august,0,1851
17957,july,0,1820
17957,june,0,1057
17957,may,0,3300
17957,april,0,0
17958,september,-1,598
17958,august,-1,1057
17958,july,-2,0
17958,june,-2,0
17958,may,-2,0
17958,april,-2,0
17959,september,0,10000
17959,august,0,10000
17959,july,0,15000
17959,june,0,25000
17959,may,0,5000
17959,april,0,5000
17960,september,2,0
17960,august,2,5500
17960,july,2,0
17960,june,2,6000
17960,may,2,3000
17960,april,2,0
17961,september,0,1509
17961,august,0,5000
17961,july,0,7
17961,june,2,0
17961,may,0,2000
17961,april,0,1666
17962,september,0,5000
17962,august,0,8000
17962,july,0,5485
17962,june,0,5000
17962,may,0,3000
17962,april,0,2000
17963,september,0,5600
17963,august,0,6000
17963,july,0,16000
17963,june,0,0
17963,may,2,5000
17963,april,0,6300
17964,september,0,3609
17964,august,0,2523
17964,july,0,2441
17964,june,0,3038
17964,may,0,2029
17964,april,0,70004
17965,september,0,1303
17965,august,0,1518
17965,july,0,1000
17965,june,0,79
17965,may,0,0
17965,april,0,0
17966,september,1,492
17966,august,-1,0
17966,july,-1,489
17966,june,-1,320
17966,may,-1,732
17966,april,-1,5335
17967,september,1,500
17967,august,2,1500
17967,july,2,1000
17967,june,2,1000
17967,may,2,0
17967,april,2,400
17968,september,0,2900
17968,august,0,3000
17968,july,0,2400
17968,june,0,2500
17968,may,0,1800
17968,april,0,1900
17969,september,-1,0
17969,august,2,9511
17969,july,-1,20
17969,june,2,84000
17969,may,-1,0
17969,april,-1,116
17970,september,0,2000
17970,august,0,3000
17970,july,0,2200
17970,june,0,1200
17970,may,0,1000
17970,april,0,1000
17971,september,0,2345
17971,august,0,3419
17971,july,0,5026
17971,june,0,15651
17971,may,0,0
17971,april,-2,0
17972,september,1,0
17972,august,-2,0
17972,july,-2,0
17972,june,-2,0
17972,may,-2,0
17972,april,-2,0
17973,september,0,1017
17973,august,0,0
17973,july,0,0
17973,june,-2,0
17973,may,-2,1047
17973,april,-2,56970
17974,september,4,0
17974,august,3,0
17974,july,2,3000
17974,june,2,0
17974,may,2,3000
17974,april,2,0
17975,september,1,0
17975,august,2,1107
17975,july,0,1278
17975,june,0,1005
17975,may,0,0
17975,april,2,300
17976,september,0,2115
17976,august,0,5004
17976,july,0,1834
17976,june,0,1562
17976,may,0,1621
17976,april,0,2196
17977,september,0,2000
17977,august,0,2000
17977,july,0,1256
17977,june,0,1000
17977,may,0,750
17977,april,0,623
17978,september,0,8000
17978,august,0,8000
17978,july,0,9000
17978,june,0,7000
17978,may,0,7000
17978,april,0,6500
17979,september,0,2000
17979,august,0,2000
17979,july,0,2000
17979,june,0,1000
17979,may,0,3000
17979,april,0,2200
17980,september,0,5000
17980,august,0,2015
17980,july,0,3000
17980,june,0,10005
17980,may,0,3414
17980,april,0,270
17981,september,0,3000
17981,august,0,3000
17981,july,0,3000
17981,june,0,3000
17981,may,0,5600
17981,april,0,2600
17982,september,0,12275
17982,august,0,10000
17982,july,0,8009
17982,june,0,6000
17982,may,0,30000
17982,april,0,5322
17983,september,0,1500
17983,august,0,2000
17983,july,0,0
17983,june,0,0
17983,may,-2,0
17983,april,-2,1700
17984,september,-1,3527
17984,august,-1,4425
17984,july,-1,2708
17984,june,-1,3588
17984,may,-1,4087
17984,april,-1,1841
17985,september,0,2460
17985,august,0,2220
17985,july,0,1400
17985,june,0,1121
17985,may,-1,61067
17985,april,-1,2210
17986,september,0,9285
17986,august,0,12000
17986,july,0,9100
17986,june,0,4600
17986,may,0,4200
17986,april,0,4100
17987,september,-1,0
17987,august,3,10
17987,july,2,2740
17987,june,-1,2241
17987,may,-1,0
17987,april,0,2731
17988,september,0,10000
17988,august,0,10000
17988,july,0,10000
17988,june,0,5000
17988,may,0,5000
17988,april,0,5000
17989,september,2,1000
17989,august,2,3900
17989,july,2,1000
17989,june,2,1000
17989,may,2,1700
17989,april,0,4500
17990,september,0,3542
17990,august,0,3500
17990,july,0,2500
17990,june,0,2000
17990,may,0,2500
17990,april,0,2000
17991,september,0,4200
17991,august,0,2200
17991,july,0,3300
17991,june,0,1200
17991,may,0,1100
17991,april,0,1100
17992,september,0,2268
17992,august,0,1604
17992,july,0,1288
17992,june,0,651
17992,may,0,674
17992,april,0,734
17993,september,0,50000
17993,august,0,100448
17993,july,0,7015
17993,june,0,6422
17993,may,0,6086
17993,april,0,4000
17994,september,0,9000
17994,august,0,5000
17994,july,0,5000
17994,june,0,5000
17994,may,0,5000
17994,april,0,5000
17995,september,0,1000
17995,august,0,0
17995,july,0,21280
17995,june,-1,1000
17995,may,0,1000
17995,april,0,1200
17996,september,-2,3162
17996,august,-2,3124
17996,july,-2,3200
17996,june,-2,3162
17996,may,-2,3162
17996,april,-2,3131
17997,september,0,3000
17997,august,0,3000
17997,july,0,5000
17997,june,0,5000
17997,may,0,19138
17997,april,0,1000
17998,september,-2,2303
17998,august,-2,21785
17998,july,-2,0
17998,june,-2,15869
17998,may,-2,0
17998,april,-2,0
17999,september,-2,13000
17999,august,-1,0
17999,july,2,1200
17999,june,0,500
17999,may,0,1000
17999,april,0,1000
18000,september,1,1000
18000,august,2,1000
18000,july,2,1000
18000,june,2,1000
18000,may,0,1000
18000,april,0,1000
18001,september,1,4300
18001,august,2,0
18001,july,2,4200
18001,june,0,3238
18001,may,0,3400
18001,april,0,3550
18002,september,2,5500
18002,august,0,7103
18002,july,0,3000
18002,june,0,3000
18002,may,0,2000
18002,april,0,0
18003,september,0,3000
18003,august,0,3000
18003,july,0,3000
18003,june,0,2000
18003,may,0,2000
18003,april,0,2000
18004,september,1,12000
18004,august,2,0
